,location,BHK,total_sqft,bath,balcony,price
2991,Hegde Nagar,3,1718.0,3.0,2.0,119.0
2992,Hegde Nagar,3,1847.0,3.0,2.0,123.0
2993,Hegde Nagar,2,1340.0,2.0,2.0,72.0
2994,Hegde Nagar,3,1703.0,3.0,2.0,130.0
2995,Hegde Nagar,3,1718.0,3.0,2.0,130.0
2996,Hegde Nagar,3,1884.0,4.0,2.0,118.0
2997,Hegde Nagar,3,1930.0,4.0,2.0,122.0
3002,Hegde Nagar,2,1000.0,2.0,0.0,66.0
3003,Hegde Nagar,3,1348.0,2.0,2.0,80.5
3004,Hennur,2,1075.0,2.0,1.0,52.0
3005,Hennur,2,1255.0,2.0,1.0,52.32
3006,Hennur,2,1225.0,2.0,1.0,57.0
3007,Hennur,2,1255.0,2.0,1.0,57.5
3008,Hennur,2,1259.0,2.0,2.0,57.0
3009,Hennur,2,1255.0,2.0,2.0,53.5
3010,Hennur,2,1285.0,2.0,1.0,60.0
3011,Hennur,2,1285.0,2.0,1.0,60.0
3012,Hennur,2,1100.0,2.0,1.0,60.0
3013,Hennur,2,1231.0,2.0,2.0,48.0
3014,Hennur,2,1255.0,2.0,1.0,58.0
3015,Hennur,2,1040.0,2.0,2.0,42.12
3016,Hennur,2,1255.0,2.0,1.0,54.5
3017,Hennur,2,1041.0,2.0,2.0,40.6
3019,Hennur,2,1255.0,2.0,1.0,55.5
3021,Hennur,2,1231.0,2.0,2.0,50.0
3022,Hennur,5,2500.0,5.0,2.0,125.0
3023,Hennur,2,1160.0,2.0,1.0,49.0
3024,Hennur,3,2400.0,3.0,1.0,135.0
3025,Hennur,2,1255.0,2.0,2.0,53.5
3026,Hennur,2,1255.0,2.0,2.0,55.5
3027,Hennur,2,1100.0,2.0,1.0,44.55
3028,Hennur,2,1255.0,2.0,1.0,57.5
3029,Hennur,2,960.0,2.0,1.0,48.0
3030,Hennur,2,1020.0,2.0,1.0,48.0
3031,Hennur,2,1255.0,2.0,1.0,52.32
3032,Hennur,2,1295.0,2.0,1.0,64.0
3033,Hennur,3,1935.0,3.0,2.0,102.0
3035,Hennur,3,1345.0,2.0,1.0,69.0
3036,Hennur,2,1255.0,2.0,1.0,58.0
3037,Hennur,2,1420.0,2.0,1.0,62.0
3038,Hennur,2,1155.0,2.0,2.0,54.5
3039,Hennur,2,1255.0,2.0,1.0,52.32
3040,Hennur,2,1255.0,2.0,2.0,52.35
3043,Hennur,2,1255.0,2.0,2.0,54.5
3044,Hennur,3,1830.0,2.0,3.0,113.0
3045,Hennur,3,1830.5,3.0,0.0,84.205
3046,Hennur,2,1255.0,2.0,1.0,55.5
3047,Hennur,2,1255.0,2.0,1.0,53.57
3048,Hennur,2,1255.0,2.0,2.0,56.5
3049,Hennur,2,1050.0,2.0,2.0,42.73
3050,Hennur,2,1295.0,2.0,1.0,62.0
3051,Hennur Road,3,2089.0,3.0,2.0,140.0
3052,Hennur Road,4,3203.5,2.0,2.0,224.5
3053,Hennur Road,8,5000.0,8.0,2.0,250.0
3054,Hennur Road,2,1385.0,2.0,1.0,83.09
3055,Hennur Road,2,1317.5,2.0,0.0,63.77
3057,Hennur Road,3,2264.0,3.0,1.0,159.0
3058,Hennur Road,2,1157.0,2.0,1.0,84.0
3059,Hennur Road,3,1904.0,3.0,2.0,120.0
3060,Hennur Road,3,1891.0,3.0,1.0,109.0
3061,Hennur Road,3,1561.0,3.0,2.0,95.0
3063,Hennur Road,3,2060.0,3.0,1.0,149.0
3064,Hennur Road,3,1482.0,2.0,1.0,92.0
3065,Hennur Road,2,1232.0,2.0,2.0,89.0
3066,Hennur Road,2,1065.0,2.0,1.0,42.6
3068,Hennur Road,3,1482.0,2.0,1.0,87.0
3069,Hennur Road,3,1891.0,3.0,1.0,139.0
3070,Hennur Road,3,1703.0,3.0,1.0,101.0
3071,Hennur Road,2,1232.0,2.0,0.0,69.61
3072,Hennur Road,2,987.0,2.0,1.0,49.0
3074,Hennur Road,3,2160.0,3.0,2.0,160.0
3076,Hennur Road,3,1680.0,3.0,2.0,99.27
3077,Hennur Road,2,1065.0,2.0,1.0,42.6
3078,Hennur Road,2,1385.0,2.0,1.0,83.09
3080,Hennur Road,3,2350.0,3.0,2.0,174.0
3081,Hennur Road,3,1586.0,3.0,3.0,93.94
3082,Hennur Road,3,1975.0,3.0,3.0,123.0
3084,Hennur Road,3,1290.0,2.0,1.0,94.5
3085,Hennur Road,2,901.0,2.0,1.0,49.5
3086,Hennur Road,3,1445.0,3.0,1.0,86.56
3087,Hennur Road,3,1482.0,2.0,3.0,97.0
3088,Hennur Road,2,1182.0,2.0,2.0,82.5
3090,Hennur Road,2,1036.0,2.0,1.0,59.46
3091,Hennur Road,3,1891.0,3.0,1.0,109.0
3092,Hennur Road,2,1232.0,2.0,1.0,69.61
3094,Hennur Road,3,2320.0,3.0,2.0,170.0
3095,Hennur Road,3,1936.0,3.0,1.0,118.0
3096,Hennur Road,2,1480.0,2.0,2.0,65.0
3097,Hennur Road,3,1590.0,3.0,2.0,96.5
3098,Hennur Road,3,1445.0,2.0,1.0,105.0
3099,Hennur Road,2,1036.0,2.0,1.0,59.45
3100,Hennur Road,3,1832.0,3.0,1.0,125.0
3101,Hennur Road,2,1359.0,2.0,2.0,104.0
3102,Hennur Road,2,1341.0,2.0,1.0,75.76
3103,Hennur Road,2,1040.0,2.0,2.0,50.0
3105,Hennur Road,2,1414.0,2.0,2.0,84.18
3106,Hennur Road,3,1949.0,3.0,1.0,133.0
3107,Hennur Road,2,1232.0,2.0,2.0,89.0
3108,Hennur Road,3,1250.0,2.0,1.0,77.88
3109,Hennur Road,4,2502.0,4.0,2.0,180.0
3110,Hennur Road,3,1831.0,3.0,1.0,110.0
3111,Hennur Road,2,1232.0,2.0,1.0,87.0
3112,Hennur Road,2,1232.0,2.0,1.0,74.0
3113,Hennur Road,2,1232.0,2.0,1.0,66.0
3114,Hennur Road,2,1341.0,2.0,1.0,95.0
3116,Hennur Road,2,1232.0,2.0,1.0,88.0
3117,Hennur Road,3,2365.0,4.0,2.0,175.0
3118,Hennur Road,2,1310.0,2.0,1.0,66.0
3120,Hennur Road,2,1015.0,2.0,2.0,50.0
3122,Hennur Road,3,2264.0,3.0,2.0,168.0
3123,Hennur Road,3,2002.0,3.0,2.0,120.0
3124,Hennur Road,2,1232.0,2.0,1.0,69.6
3125,Hennur Road,2,1195.0,2.0,2.0,73.0
3126,Hennur Road,2,1020.0,2.0,3.0,47.0
3127,Hennur Road,5,5100.0,6.0,3.0,375.0
3128,Hennur Road,2,1061.0,2.0,1.0,54.92
3130,Hennur Road,2,1020.0,2.0,0.0,45.0
3131,Hennur Road,3,2041.0,3.0,3.0,128.0
3132,Hennur Road,2,1232.0,2.0,1.0,87.0
3133,Hennur Road,2,1066.0,2.0,1.0,52.23
3134,Hennur Road,2,973.0,2.0,1.0,56.0
3135,Hennur Road,2,1255.0,2.0,1.0,84.0
3136,Hennur Road,2,1232.0,2.0,1.0,83.0
3137,Hennur Road,3,1832.0,3.0,1.0,116.0
3138,Hennur Road,3,2050.0,3.0,1.0,120.0
3139,Hennur Road,3,1445.0,2.0,2.0,86.69
3140,Hennur Road,3,1445.0,2.0,1.0,83.0
3143,Hennur Road,3,1654.0,3.0,1.0,97.8
3144,Hennur Road,3,1480.0,3.0,1.0,100.0
3145,Hennur Road,3,1450.0,3.0,1.0,88.6
3146,Hennur Road,2,1155.0,2.0,1.0,69.18
3147,Hennur Road,2,1053.0,2.0,1.0,53.0
3148,Hennur Road,2,1195.0,2.0,2.0,59.0
3149,Hennur Road,3,1904.0,3.0,2.0,129.0
3150,Hennur Road,3,1981.0,3.0,1.0,134.0
3151,Hennur Road,2,1155.0,2.0,1.0,69.18
3153,Hennur Road,3,1590.0,3.0,2.0,105.0
3154,Hennur Road,3,2041.0,3.0,3.0,138.0
3155,Hennur Road,3,1100.0,2.0,1.0,78.0
3156,Hennur Road,4,1880.0,4.0,0.0,154.0
3157,Hennur Road,2,1232.0,2.0,1.0,69.61
3158,Hennur Road,3,1748.0,3.0,1.0,103.0
3159,Hennur Road,2,1460.0,2.0,1.0,80.3
3161,Hennur Road,3,1933.0,3.0,2.0,140.0
3162,Hennur Road,2,1030.0,2.0,1.0,46.5
3163,Hennur Road,2,1232.0,2.0,1.0,69.61
3165,Hennur Road,3,1445.0,2.0,1.0,89.56
3166,Hennur Road,2,973.0,2.0,1.0,50.74
3168,Hennur Road,3,1305.0,2.0,1.0,77.0
3170,Hennur Road,2,1165.0,2.0,1.0,67.0
3171,Hennur Road,2,980.0,2.0,1.0,51.0
3172,Hennur Road,2,1232.0,2.0,1.0,80.0
3173,Hennur Road,2,1085.0,2.0,1.0,43.4
3174,Hennur Road,2,950.0,2.0,1.0,55.0
3175,Hennur Road,2,1140.0,2.0,2.0,56.0
3176,Hennur Road,3,1891.0,3.0,1.0,110.0
3179,Hennur Road,2,1165.0,2.0,1.0,52.0
3180,Hennur Road,2,1450.0,2.0,2.0,80.0
3181,Hennur Road,2,1155.0,2.0,1.0,69.18
3182,Hennur Road,3,1936.0,3.0,1.0,131.0
3183,Hoodi,2,985.0,2.0,2.0,67.0
3186,Hoodi,2,1425.0,2.0,2.0,80.0
3187,Hoodi,2,1420.0,2.0,2.0,75.0
3188,Hoodi,3,1639.0,3.0,2.0,110.0
3190,Hoodi,3,1639.0,3.0,1.0,98.32
3194,Hoodi,2,1026.0,2.0,1.0,60.87
3195,Hoodi,2,1050.0,2.0,2.0,50.0
3196,Hoodi,2,1400.0,2.0,1.0,78.0
3197,Hoodi,5,2400.0,5.0,2.0,160.0
3198,Hoodi,2,1196.0,2.0,0.0,71.74
3200,Hoodi,2,1500.0,2.0,1.0,84.0
3201,Hoodi,2,1055.0,2.0,1.0,57.63
3202,Hoodi,3,1925.0,2.0,3.0,114.0
3203,Hoodi,2,1400.0,2.0,1.0,82.0
3205,Hoodi,1,706.0,1.0,1.0,48.24
3206,Hoodi,2,1257.0,2.0,1.0,69.0
3207,Hoodi,2,1132.0,2.0,0.0,67.9
3208,Hoodi,3,1925.0,3.0,3.0,110.0
3210,Hoodi,2,1257.0,2.0,1.0,71.03
3211,Hoodi,2,1305.0,2.0,1.0,75.0
3213,Hoodi,2,1240.0,2.0,3.0,65.0
3215,Hoodi,2,1108.0,2.0,1.0,74.23
3216,Hoodi,2,1257.0,2.0,1.0,68.5
3217,Hoodi,2,1000.0,2.0,2.0,48.0
3218,Hoodi,2,1063.0,2.0,1.0,61.17
3219,Hoodi,2,1259.0,2.0,2.0,69.45
3220,Hoodi,1,711.0,1.0,0.0,42.65
3222,Hoodi,1,863.0,1.0,0.0,40.55
3223,Hoodi,3,1715.0,2.0,2.0,100.0
3225,Hoodi,2,1447.0,3.0,2.0,76.0
3226,Hoodi,3,2144.0,3.0,2.0,140.0
3227,Hoodi,2,1108.0,2.0,0.0,66.46
3229,Hoodi,3,1837.0,3.0,1.0,110.0
3230,Hoodi,4,3385.0,4.0,1.0,220.0
3232,Hoodi,2,1181.0,2.0,2.0,55.0
3233,Hoodi,3,1490.0,3.0,0.0,85.0
3234,Hoodi,2,1258.5,2.0,0.0,59.135
3235,Horamavu Agara,2,1200.0,2.0,1.0,45.0
3236,Horamavu Agara,3,1560.0,3.0,2.0,75.0
3238,Horamavu Agara,2,755.0,2.0,1.0,37.49
3239,Horamavu Agara,2,982.0,2.0,1.0,47.65
3240,Horamavu Agara,3,1650.0,2.0,1.0,75.0
3241,Horamavu Agara,2,950.0,2.0,3.0,39.0
3242,Horamavu Agara,2,1170.0,2.0,3.0,38.0
3243,Horamavu Agara,3,1756.0,3.0,2.0,92.0
3244,Horamavu Agara,2,1106.0,2.0,1.0,43.09
3245,Horamavu Agara,2,1079.0,2.0,2.0,41.0
3246,Horamavu Agara,2,1169.0,2.0,1.0,64.0
3247,Horamavu Agara,3,1265.0,2.0,1.0,65.0
3248,Horamavu Agara,2,1060.0,2.0,1.0,37.0
3249,Horamavu Agara,2,980.0,2.0,1.0,38.19
3250,Horamavu Agara,3,1250.0,3.0,2.0,65.0
3251,Horamavu Agara,2,1145.0,2.0,1.0,41.21
3252,Horamavu Agara,5,2400.0,3.0,3.0,80.0
3253,Horamavu Agara,2,1000.0,2.0,1.0,46.0
3254,Horamavu Agara,2,760.0,2.0,2.0,37.49
3255,Horamavu Agara,2,1150.0,2.0,1.0,42.0
3257,Horamavu Agara,3,1623.0,3.0,1.0,89.0
3258,Horamavu Agara,2,750.0,2.0,1.0,37.49
3259,Horamavu Agara,1,625.0,1.0,1.0,27.0
3260,Horamavu Agara,2,1080.0,2.0,1.0,38.0
3262,Horamavu Agara,2,1166.0,2.0,1.0,37.29
3263,Horamavu Agara,2,994.0,2.0,1.0,42.28
3264,Horamavu Agara,2,1220.0,2.0,2.0,39.0
3265,Horamavu Agara,2,1213.0,2.0,2.0,38.1
3267,Horamavu Agara,2,1090.0,2.0,1.0,46.0
3268,Horamavu Agara,3,1400.0,3.0,3.0,63.0
3269,Horamavu Agara,3,1557.0,3.0,1.0,70.0
3270,Horamavu Agara,2,1058.0,2.0,2.0,47.0
3273,Horamavu Banaswadi,2,1460.0,2.0,1.0,80.5
3274,Horamavu Banaswadi,2,1156.0,2.0,2.0,46.0
3275,Horamavu Banaswadi,2,1180.0,2.0,2.0,58.0
3276,Horamavu Banaswadi,2,1307.0,2.0,2.0,51.6
3277,Horamavu Banaswadi,6,3800.0,8.0,0.0,200.0
3278,Horamavu Banaswadi,2,1357.0,2.0,2.0,54.0
3279,Horamavu Banaswadi,2,925.0,2.0,3.0,38.0
3280,Horamavu Banaswadi,2,1272.0,2.0,2.0,48.0
3281,Horamavu Banaswadi,2,1225.0,2.0,2.0,49.5
3282,Horamavu Banaswadi,2,1272.0,2.0,2.0,51.5
3283,Horamavu Banaswadi,2,1272.0,2.0,2.0,51.5
3284,Horamavu Banaswadi,2,1156.0,2.0,2.0,46.9
3285,Horamavu Banaswadi,2,1200.0,2.0,1.0,45.0
3286,Horamavu Banaswadi,2,1254.0,2.0,2.0,47.0
3287,Horamavu Banaswadi,3,1610.0,3.0,3.0,68.0
3288,Horamavu Banaswadi,2,1210.0,2.0,1.0,50.0
3289,Horamavu Banaswadi,2,1357.0,2.0,2.0,54.0
3290,Horamavu Banaswadi,2,1272.0,2.0,2.0,50.0
3291,Horamavu Banaswadi,2,1200.0,2.0,1.0,45.0
3292,Horamavu Banaswadi,2,1025.0,2.0,2.0,45.0
3293,Horamavu Banaswadi,2,1081.0,2.0,1.0,52.0
3294,Horamavu Banaswadi,2,1000.0,2.0,2.0,50.0
3295,Hormavu,2,1500.0,2.0,1.0,78.0
3296,Hormavu,2,1150.0,2.0,2.0,55.0
3298,Hormavu,2,1180.0,2.0,2.0,50.0
3299,Hormavu,2,1200.0,2.0,0.0,67.0
3300,Hormavu,2,1200.0,3.0,0.0,70.0
3301,Hormavu,2,1175.0,2.0,1.0,52.0
3302,Hormavu,1,1351.0,2.0,1.0,53.0
3303,Hormavu,2,1141.0,2.0,1.0,44.4
3304,Hormavu,2,1130.0,2.0,1.0,42.3
3306,Hormavu,3,1725.0,3.0,2.0,85.0
3307,Hormavu,2,1153.0,2.0,1.0,65.0
3308,Hormavu,2,1150.0,2.0,1.0,53.11
3309,Hormavu,2,1123.0,2.0,1.0,56.0
3310,Hormavu,3,1385.0,2.0,2.0,69.0
3312,Hormavu,2,1030.0,2.0,1.0,49.35
3313,Hormavu,2,1018.0,2.0,1.0,50.8
3314,Hormavu,3,1555.0,3.0,2.0,75.0
3315,Hormavu,2,1143.0,2.0,1.0,53.0
3316,Hormavu,2,1100.0,2.0,3.0,38.0
3317,Hormavu,2,1000.0,2.0,2.0,50.0
3318,Hormavu,2,1200.0,2.0,2.0,68.0
3320,Hormavu,2,1200.0,2.0,3.0,68.0
3321,Hormavu,2,765.0,2.0,1.0,37.49
3323,Hormavu,2,1081.5,2.0,0.0,38.665
3324,Hormavu,2,1250.0,2.0,2.0,60.0
3325,Hormavu,2,965.0,2.0,2.0,37.15
3326,Hormavu,1,583.0,1.0,0.0,28.275
3327,Hormavu,2,1129.0,2.0,1.0,44.0
3328,Hormavu,3,1385.0,2.0,1.0,69.25
3329,Hormavu,2,1165.0,2.0,1.0,40.0
3330,Hormavu,2,1065.0,2.0,1.0,50.92
3331,Hormavu,2,1046.0,2.0,1.0,60.0
3332,Hormavu,2,1400.0,2.0,0.0,75.0
3333,Hormavu,3,1365.0,2.0,2.0,65.0
3334,Hormavu,2,1196.0,2.0,1.0,44.8
3335,Hormavu,2,1263.0,2.0,1.0,47.36
3336,Hormavu,2,1015.0,2.0,1.0,39.08
3338,Hormavu,2,1200.0,2.0,0.0,73.0
3339,Hormavu,2,1250.0,2.0,2.0,65.0
3341,Hormavu,2,1075.0,2.0,1.0,53.7
3342,Hormavu,2,980.0,2.0,2.0,42.0
3343,Hormavu,2,1075.0,2.0,1.0,53.7
3344,Hormavu,4,2282.0,4.0,0.0,115.0
3345,Hormavu,2,1206.0,2.0,1.0,55.0
3346,Hormavu,2,1310.0,2.0,2.0,67.0
3347,Hormavu,2,1310.0,2.0,3.0,60.0
3348,Hormavu,2,1020.0,2.0,2.0,45.75
3349,Hormavu,2,1210.0,2.0,3.0,69.0
3350,Hosa Road,2,1063.0,2.0,1.0,32.0
3351,Hosa Road,3,1652.0,3.0,2.0,85.0
3352,Hosa Road,3,1639.0,3.0,1.0,80.0
3353,Hosa Road,2,1161.0,2.0,1.0,55.15
3354,Hosa Road,3,1726.0,3.0,2.0,81.99
3355,Hosa Road,2,1079.0,2.0,1.0,32.37
3356,Hosa Road,2,1063.0,2.0,1.0,31.89
3357,Hosa Road,2,1100.0,2.0,2.0,37.1
3358,Hosa Road,2,1161.0,2.0,1.0,55.15
3359,Hosa Road,2,1104.0,2.0,0.0,36.43
3360,Hosa Road,2,1063.0,2.0,1.0,31.9
3361,Hosa Road,2,1243.0,2.0,2.0,48.5
3362,Hosa Road,3,1541.0,3.0,1.0,69.84
3363,Hosa Road,3,1332.0,2.0,1.0,86.12
3364,Hosa Road,1,615.0,1.0,1.0,28.29
3365,Hosa Road,3,1318.0,2.0,1.0,85.28
3366,Hosa Road,2,1133.0,2.0,1.0,52.0
3367,Hosa Road,2,1016.0,2.0,2.0,40.0
3368,Hosa Road,2,972.0,2.0,2.0,40.0
3369,Hosa Road,2,1161.0,2.0,1.0,55.15
3370,Hosa Road,1,760.0,1.0,1.0,24.9
3371,Hosa Road,3,1532.0,3.0,2.0,98.13
3372,Hosa Road,3,1680.0,3.0,1.0,101.0
3373,Hosa Road,2,880.0,2.0,0.0,50.0
3374,Hosa Road,3,1533.0,3.0,1.0,98.18
3375,Hosa Road,2,1040.0,2.0,1.0,68.59
3376,Hosa Road,2,1040.0,2.0,1.0,61.0
3378,Hosa Road,2,1245.0,2.0,1.0,62.0
3379,Hosa Road,3,1311.0,2.0,1.0,84.86
3380,Hosa Road,2,1063.0,2.0,1.0,32.8
3381,Hosa Road,1,800.0,1.0,0.0,39.99
3382,Hosa Road,3,1726.0,3.0,2.0,81.99
3383,Hosa Road,2,840.0,2.0,1.0,28.0
3384,Hosa Road,2,1364.0,2.0,1.0,64.79
3385,Hosa Road,2,1016.0,2.0,1.0,45.0
3386,Hosa Road,3,1730.0,3.0,2.0,72.6
3387,Hosa Road,2,1079.0,2.0,1.0,32.37
3388,Hosa Road,2,1143.0,2.0,1.0,34.2
3389,Hosa Road,2,1360.0,2.0,1.0,77.61
3390,Hosa Road,2,1170.0,2.0,2.0,65.0
3391,Hosa Road,2,1161.0,2.0,1.0,55.15
3392,Hosa Road,2,1089.0,2.0,1.0,32.67
3393,Hosa Road,3,1470.0,2.0,2.0,84.22
3395,Hosa Road,2,1063.0,2.0,1.0,32.79
3396,Hosa Road,2,1161.0,2.0,1.0,48.75
3397,Hosa Road,3,1541.0,3.0,1.0,69.61
3398,Hosa Road,2,1016.0,2.0,1.0,39.95
3399,Hosakerehalli,3,2378.0,3.0,1.0,262.0
3400,Hosakerehalli,3,2376.0,3.0,1.0,203.0
3401,Hosakerehalli,4,3205.0,5.0,1.0,380.0
3403,Hosakerehalli,4,3024.0,5.0,1.0,350.0
3404,Hosakerehalli,5,2400.0,5.0,1.0,250.0
3405,Hosakerehalli,3,1817.0,4.0,1.0,153.0
3406,Hosakerehalli,2,1304.0,2.0,3.0,100.0
3407,Hosakerehalli,3,2480.0,3.0,2.0,245.0
3408,Hosakerehalli,2,925.0,2.0,1.0,46.5
3409,Hosakerehalli,3,2480.0,4.0,1.0,260.0
3410,Hosakerehalli,3,1596.0,3.0,3.0,79.8
3411,Hosakerehalli,3,1200.0,2.0,1.0,100.0
3412,Hosakerehalli,4,3205.0,4.0,2.0,300.0
3413,Hosakerehalli,4,3033.0,4.0,1.0,326.0
3414,Hosakerehalli,2,600.0,2.0,0.0,65.0
3415,Hosakerehalli,3,2480.0,4.0,1.0,265.0
3416,Hosakerehalli,2,925.0,2.0,1.0,46.25
3417,Hosakerehalli,3,2376.0,3.0,1.0,240.0
3418,Hosakerehalli,5,1500.0,6.0,2.0,145.0
3419,Hoskote,3,1250.0,3.0,2.0,50.0
3420,Hoskote,3,1225.0,3.0,1.0,40.0
3421,Hoskote,3,1740.0,3.0,3.0,60.0
3422,Hoskote,2,1170.0,2.0,3.0,45.0
3424,Hoskote,3,1200.0,3.0,2.0,57.0
3425,Hoskote,3,1069.0,2.0,2.0,38.0
3426,Hoskote,2,1095.0,2.0,2.0,33.6
3428,Hoskote,2,1065.0,2.0,3.0,31.5
3429,Hoskote,3,1395.0,2.0,2.0,63.0
3430,Hoskote,2,1065.0,2.0,2.0,28.5
3431,Hoskote,2,945.0,2.0,1.0,35.0
3432,Hoskote,2,1003.5,2.0,0.0,28.095
3433,Hoskote,2,1065.0,2.0,3.0,33.75
3434,Hoskote,1,509.0,1.0,1.0,23.0
3435,Hosur Road,2,1656.0,2.0,1.0,120.0
3436,Hosur Road,2,1194.0,2.0,0.0,69.0
3439,Hosur Road,5,3300.0,5.0,2.0,240.0
3440,Hosur Road,3,1510.0,2.0,1.0,105.0
3441,Hosur Road,3,1427.0,2.0,1.0,80.63
3442,Hosur Road,3,1508.0,2.0,1.0,110.0
3443,Hosur Road,1,460.0,1.0,1.0,21.0
3445,Hosur Road,2,1179.0,2.0,1.0,49.0
3446,Hosur Road,2,950.0,2.0,1.0,60.0
3447,Hosur Road,2,1194.0,2.0,1.0,71.64
3448,Hosur Road,3,1766.0,3.0,1.0,130.0
3449,Hosur Road,3,1689.0,3.0,1.0,103.0
3450,Hosur Road,5,3600.0,5.0,3.0,180.0
3451,Hosur Road,2,1170.0,2.0,1.0,48.0
3452,Hosur Road,2,1250.0,2.0,1.0,55.0
3453,Hosur Road,3,1689.0,3.0,2.0,103.0
3455,Hosur Road,4,2000.0,4.0,1.0,130.0
3456,Hosur Road,2,1250.0,2.0,2.0,65.0
3457,Hosur Road,3,1689.0,3.0,2.0,103.0
3460,Hosur Road,2,1223.0,2.0,1.0,93.0
3462,Hosur Road,3,1919.0,3.0,2.0,117.0
3463,Hulimavu,2,1125.0,2.0,2.0,50.0
3464,Hulimavu,2,1242.0,2.0,3.0,51.0
3466,Hulimavu,3,1823.0,3.0,2.0,100.0
3467,Hulimavu,2,1300.0,2.0,3.0,36.0
3468,Hulimavu,2,1080.0,2.0,2.0,43.2
3469,Hulimavu,2,1100.0,2.0,2.0,71.5
3471,Hulimavu,1,688.0,1.0,2.0,50.0
3472,Hulimavu,2,1255.0,2.0,2.0,73.0
3473,Hulimavu,4,1200.0,4.0,0.0,75.0
3474,Hulimavu,2,1058.0,2.0,1.0,48.0
3475,Hulimavu,2,1375.0,2.0,2.0,80.0
3476,Hulimavu,2,1248.0,2.0,1.0,69.0
3477,Hulimavu,3,1818.0,3.0,1.0,135.0
3478,Hulimavu,2,1225.0,2.0,2.0,55.0
3479,Hulimavu,2,1255.0,2.0,2.0,74.0
3480,Hulimavu,2,1175.0,2.0,2.0,45.0
3481,Hulimavu,2,1255.0,2.0,2.0,69.0
3482,Hulimavu,2,1255.0,2.0,3.0,66.0
3483,Hulimavu,3,3035.0,5.0,3.0,271.0
3484,Hulimavu,3,3035.0,5.0,3.0,220.0
3485,Hulimavu,2,1127.0,2.0,1.0,65.0
3486,Hulimavu,2,1200.0,2.0,1.0,50.0
3488,Hulimavu,2,1200.0,2.0,0.0,75.0
3489,Hulimavu,3,1430.0,2.0,2.0,90.0
3490,Hulimavu,2,850.0,1.0,1.0,39.5
3491,Hulimavu,2,1000.0,2.0,1.0,45.0
3494,Hulimavu,4,3560.0,5.0,3.0,318.0
3495,Hulimavu,2,1011.0,2.0,2.0,38.0
3496,Hulimavu,2,1276.0,2.0,2.0,76.0
3497,Hulimavu,2,1500.0,2.0,0.0,90.0
3498,Hulimavu,2,1315.0,2.0,0.0,60.48
3499,Hulimavu,2,1021.0,2.0,1.0,76.0
3500,Hulimavu,1,581.0,1.0,1.0,29.0
3501,Hulimavu,2,935.0,2.0,3.0,45.0
3502,Hulimavu,2,1050.0,2.0,2.0,125.0
3504,Hulimavu,4,1200.0,4.0,1.0,75.0
3505,Hulimavu,3,1260.0,2.0,1.0,82.0
3506,Hulimavu,1,450.0,1.0,1.0,20.0
3507,Hulimavu,2,1231.0,2.0,1.0,84.5
3508,Hulimavu,3,1916.0,2.0,1.0,150.0
3509,Hulimavu,2,1115.0,2.0,2.0,44.6
3510,ISRO Layout,6,4400.0,6.0,3.0,250.0
3511,ISRO Layout,2,1000.0,2.0,1.0,60.0
3512,ISRO Layout,2,1180.0,2.0,3.0,52.0
3513,ISRO Layout,2,1000.0,2.0,1.0,60.0
3514,ISRO Layout,3,1310.0,2.0,3.0,68.0
3515,ISRO Layout,4,4200.0,4.0,2.0,255.0
3516,ISRO Layout,2,1050.0,2.0,1.0,51.0
3517,ISRO Layout,3,1370.0,2.0,2.0,87.0
3518,ITPL,3,1200.0,3.0,1.0,56.12
3519,ITPL,3,1548.0,3.0,2.0,89.5
3520,ITPL,3,1200.0,3.0,1.0,68.4
3521,ITPL,3,1200.0,3.0,1.0,56.12
3522,ITPL,3,1200.0,3.0,1.0,56.12
3523,ITPL,3,1500.0,3.0,1.0,61.52
3524,ITPL,4,5667.5,5.0,0.0,300.0
3525,Iblur Village,3,3235.0,3.0,1.0,235.0
3526,Iblur Village,4,3596.0,5.0,1.0,290.0
3527,Iblur Village,3,1920.0,3.0,2.0,130.0
3528,Iblur Village,3,1995.0,3.0,2.0,135.0
3529,Iblur Village,4,3596.0,5.0,1.0,282.0
3530,Iblur Village,3,1918.0,3.0,2.0,129.0
3532,Iblur Village,3,2100.0,4.0,2.0,145.0
3533,Iblur Village,3,1920.0,3.0,2.0,150.0
3534,Iblur Village,3,1920.0,3.0,2.0,130.0
3535,Iblur Village,3,1920.0,3.0,2.0,150.0
3536,Iblur Village,3,2000.0,4.0,2.0,138.0
3537,Iblur Village,4,3596.0,5.0,1.0,260.0
3538,Iblur Village,4,3596.0,5.0,1.0,279.0
3539,Iblur Village,3,2666.0,4.0,1.0,200.0
3540,Iblur Village,5,5384.0,5.0,3.0,420.0
3541,Iblur Village,4,3596.0,5.0,1.0,297.0
3542,Iblur Village,5,5515.0,6.0,2.0,425.0
3543,Iblur Village,3,1920.0,3.0,2.0,130.0
3544,Iblur Village,4,3596.0,4.0,2.0,268.0
3547,Indira Nagar,2,1200.0,2.0,2.0,93.0
3548,Indira Nagar,2,1128.0,2.0,2.0,105.0
3549,Indira Nagar,3,2800.0,3.0,1.0,330.0
3550,Indira Nagar,3,1650.0,3.0,2.0,200.0
3552,Indira Nagar,2,1210.0,2.0,1.0,102.0
3553,Indira Nagar,2,1224.0,2.0,2.0,105.0
